CONFIG,WORKER_ID,LAYER,PUBLISH_NUM,PUBLISH_TOTAL_SIZE,PUBLISH_MAX_SIZE,PUBLISH_MIN_SIZE,PUBLISH_AVG_SIZE,MSG_NUM,MSG_TOTAL_SIZE,MSG_MAX_SIZE,MSG_MIN_SIZE,MSG_AVG_SIZE,LS_NUM_TARGETS,NNZ,CHUNKS_SENT,CHUNKS_PER_TARGET,CHUNK_TOTAL_SIZE,CHUNK_MIN_SIZE,CHUNK_MAX_SIZE,CHUNK_AVG_SIZE,NNZ_SENT,NNZ_PER_TARGET,ROWS_SENT,ROWS_PER_TARGET,LAYER_DURATION
c1_1024n_8w_10000bs_queue,5,117,1,64456,64456,64456,64456,7,64456,12741,6348,9208,7,43136,7,1,64456,6348,12741,9208,162434,23204.857,482,68.85714,0.46069336
c1_1024n_8w_10000bs_queue,5,118,1,64416,64416,64416,64416,7,64416,11679,7737,9202.286,7,43136,7,1,64416,7737,11679,9202.286,161760,23108.572,480,68.57143,0.4609375
c1_1024n_8w_10000bs_queue,5,119,1,55046,55046,55046,55046,7,55046,11803,4587,7863.7144,7,43136,7,1,55046,4587,11803,7863.7144,129071,18438.715,383,54.714287,0.42358398
c1_1024n_8w_10000bs_queue,6,0,1,140000,140000,140000,140000,1,140000,140000,140000,140000,1,204411,1,1,140000,140000,140000,140000,28724,28724,14,14,0.42694092
c1_1024n_8w_10000bs_queue,6,1,3,647653,242394,164741,215884.33,8,647653,82419,77983,80956.625,1,1263472,8,8,647653,77983,82419,80956.625,313888,313888,32,32,1.3198242
c1_1024n_8w_10000bs_queue,6,2,2,421733,220512,201221,210866.5,11,421733,66386,19826,38339.363,1,754144,11,11,421733,19826,66386,38339.363,398432,398432,64,64,0.8970947
c1_1024n_8w_10000bs_queue,6,3,2,366883,255250,111633,183441.5,11,366883,45398,18076,33353,1,424160,11,11,366883,18076,45398,33353,424160,424160,128,128,0.69970703
c1_1024n_8w_10000bs_queue,6,4,2,310214,244765,65449,155107,9,310214,45596,13170,34468.223,1,321936,9,9,310214,13170,45596,34468.223,321936,321936,128,128,0.3531189
c1_1024n_8w_10000bs_queue,6,5,1,131677,131677,131677,131677,6,131677,32138,8539,21946.166,3,164304,6,2,131677,8539,32138,21946.166,164304,54768,128,42.666668,0.41864014
c1_1024n_8w_10000bs_queue,6,6,3,487430,226809,52050,162476.67,14,487430,60108,6193,34816.43,7,96290,14,2,487430,6193,60108,34816.43,361602,51657.43,480,68.57143,1.0189209
c1_1024n_8w_10000bs_queue,6,7,6,1046347,240891,115661,174391.17,13,1046347,126011,19233,80488.234,7,90209,13,1.8571428,1046347,19233,126011,80488.234,337578,48225.43,479,68.42857,1.1652222
c1_1024n_8w_10000bs_queue,6,8,4,826296,218040,194885,206574,9,826296,127865,33602,91810.664,7,61752,9,1.2857143,826296,33602,127865,91810.664,248003,35429,514,73.42857,0.97784424
c1_1024n_8w_10000bs_queue,6,9,3,553837,248644,80240,184612.33,7,553837,102234,56389,79119.57,7,48859,7,1,553837,56389,102234,79119.57,165653,23664.715,434,62,0.8050537
c1_1024n_8w_10000bs_queue,6,10,4,789380,258671,104978,197345,7,789380,130565,82665,112768.57,7,45568,7,1,789380,82665,130565,112768.57,193308,27615.428,543,77.57143,0.9029236
c1_1024n_8w_10000bs_queue,6,11,2,341690,220721,120882,170845,7,341690,76889,31817,48812.855,7,44288,7,1,341690,31817,76889,48812.855,98610,14087.143,285,40.714287,0.6439514
c1_1024n_8w_10000bs_queue,6,12,2,316489,218505,97115,158244.5,7,316489,51068,38302,45212.715,7,43392,7,1,316489,38302,51068,45212.715,166449,23778.428,491,70.14286,0.6460266
c1_1024n_8w_10000bs_queue,6,13,2,273795,235937,38534,136897.5,7,273795,52547,31122,39113.57,7,43392,7,1,273795,31122,52547,39113.57,168144,24020.572,496,70.85714,0.65289307
c1_1024n_8w_10000bs_queue,6,14,1,216164,216164,216164,216164,7,216164,40810,25224,30880.572,7,43213,7,1,216164,25224,40810,30880.572,203564,29080.572,603,86.14286,0.62042236
c1_1024n_8w_10000bs_queue,6,15,1,186052,186052,186052,186052,8,186052,35976,3764,23256.5,7,43136,8,1.1428572,186052,3764,35976,23256.5,188383,26911.857,559,79.85714,0.5545044
c1_1024n_8w_10000bs_queue,6,16,1,150576,150576,150576,150576,7,150576,28065,16979,21510.857,7,43136,7,1,150576,16979,28065,21510.857,172544,24649.143,512,73.14286,0.50579834
c1_1024n_8w_10000bs_queue,6,17,1,93039,93039,93039,93039,7,93039,17569,9483,13291.286,7,43136,7,1,93039,9483,17569,13291.286,117950,16850,350,50,0.56741333
c1_1024n_8w_10000bs_queue,6,18,1,96263,96263,96263,96263,7,96263,17713,9315,13751.857,7,43136,7,1,96263,9315,17713,13751.857,155357,22193.857,461,65.85714,0.5484619
c1_1024n_8w_10000bs_queue,6,19,1,85413,85413,85413,85413,7,85413,20301,7937,12201.857,7,43136,7,1,85413,7937,20301,12201.857,160749,22964.143,477,68.14286,0.46661377
c1_1024n_8w_10000bs_queue,6,20,1,69174,69174,69174,69174,7,69174,12182,7899,9882,7,43136,7,1,69174,7899,12182,9882,170859,24408.428,507,72.42857,0.45944214
c1_1024n_8w_10000bs_queue,6,21,1,63017,63017,63017,63017,7,63017,10155,7760,9002.429,7,43136,7,1,63017,7760,10155,9002.429,148280,21182.857,440,62.857143,0.5187378
c1_1024n_8w_10000bs_queue,6,22,1,69075,69075,69075,69075,7,69075,11707,8058,9867.857,7,43136,7,1,69075,8058,11707,9867.857,169174,24167.715,502,71.71429,0.45794678
c1_1024n_8w_10000bs_queue,6,23,1,52344,52344,52344,52344,7,52344,10540,4555,7477.7144,7,43136,7,1,52344,4555,10540,7477.7144,112221,16031.571,333,47.57143,0.45550537
c1_1024n_8w_10000bs_queue,6,24,1,69473,69473,69473,69473,7,69473,12796,7822,9924.714,7,43136,7,1,69473,7822,12796,9924.714,170522,24360.285,506,72.28571,0.47973633
c1_1024n_8w_10000bs_queue,6,25,1,73208,73208,73208,73208,7,73208,13171,8100,10458.286,7,43136,7,1,73208,8100,13171,10458.286,186024,26574.857,552,78.85714,0.44903564
c1_1024n_8w_10000bs_queue,6,26,1,72818,72818,72818,72818,7,72818,12480,8734,10402.571,7,43136,7,1,72818,8734,12480,10402.571,185013,26430.428,549,78.42857,0.59906006
c1_1024n_8w_10000bs_queue,6,27,1,71364,71364,71364,71364,7,71364,13665,7349,10194.857,7,43136,7,1,71364,7349,13665,10194.857,175240,25034.285,520,74.28571,0.47521973
c1_1024n_8w_10000bs_queue,6,28,1,68455,68455,68455,68455,7,68455,11238,7682,9779.286,7,43136,7,1,68455,7682,11238,9779.286,167489,23927,497,71,0.5515137
c1_1024n_8w_10000bs_queue,6,29,1,50737,50737,50737,50737,7,50737,10118,4858,7248.143,7,43136,7,1,50737,4858,10118,7248.143,105818,15116.857,314,44.857143,0.39959717
c1_1024n_8w_10000bs_queue,6,30,1,69422,69422,69422,69422,7,69422,13095,7463,9917.429,7,43136,7,1,69422,7463,13095,9917.429,167489,23927,497,71,0.46185303
c1_1024n_8w_10000bs_queue,6,31,1,70562,70562,70562,70562,7,70562,11875,8058,10080.286,7,43136,7,1,70562,8058,11875,10080.286,175240,25034.285,520,74.28571,0.5309448
c1_1024n_8w_10000bs_queue,6,32,1,69306,69306,69306,69306,7,69306,11623,7727,9900.857,7,43136,7,1,69306,7727,11623,9900.857,168837,24119.572,501,71.57143,0.39801025
c1_1024n_8w_10000bs_queue,6,33,1,65521,65521,65521,65521,7,65521,11398,8066,9360.143,7,43136,7,1,65521,8066,11398,9360.143,156368,22338.285,464,66.28571,0.5041809
c1_1024n_8w_10000bs_queue,6,34,1,69132,69132,69132,69132,7,69132,11839,8609,9876,7,43136,7,1,69132,8609,11839,9876,169848,24264,504,72,0.45947266
c1_1024n_8w_10000bs_queue,6,35,1,59025,59025,59025,59025,7,59025,13324,5589,8432.143,7,43136,7,1,59025,5589,13324,8432.143,134126,19160.857,398,56.857143,0.44433594
c1_1024n_8w_10000bs_queue,6,36,1,67870,67870,67870,67870,7,67870,12317,8024,9695.714,7,43136,7,1,67870,8024,12317,9695.714,164793,23541.857,489,69.85714,0.44262695
c1_1024n_8w_10000bs_queue,6,37,1,64449,64449,64449,64449,7,64449,13718,7372,9207,7,43136,7,1,64449,7372,13718,9207,154683,22097.572,459,65.57143,0.45788574
c1_1024n_8w_10000bs_queue,6,38,1,71468,71468,71468,71468,7,71468,11781,8280,10209.714,7,43136,7,1,71468,8280,11781,10209.714,178947,25563.857,531,75.85714,0.46868896
c1_1024n_8w_10000bs_queue,6,39,1,74749,74749,74749,74749,7,74749,12774,7937,10678.429,7,43136,7,1,74749,7937,12774,10678.429,188383,26911.857,559,79.85714,0.5189209
c1_1024n_8w_10000bs_queue,6,40,1,69075,69075,69075,69075,7,69075,12845,7953,9867.857,7,43136,7,1,69075,7953,12845,9867.857,167152,23878.857,496,70.85714,0.41638184
c1_1024n_8w_10000bs_queue,6,41,1,54516,54516,54516,54516,7,54516,13591,3996,7788,7,43136,7,1,54516,3996,13591,7788,118287,16898.143,351,50.142857,0.33642578
c1_1024n_8w_10000bs_queue,6,42,1,68836,68836,68836,68836,7,68836,11253,7110,9833.714,7,43136,7,1,68836,7110,11253,9833.714,169511,24215.857,503,71.85714,0.57818604
c1_1024n_8w_10000bs_queue,6,43,1,63003,63003,63003,63003,7,63003,11500,7440,9000.429,7,43136,7,1,63003,7440,11500,9000.429,147943,21134.715,439,62.714287,0.41577148
c1_1024n_8w_10000bs_queue,6,44,1,68283,68283,68283,68283,7,68283,10672,9245,9754.714,7,43136,7,1,68283,9245,10672,9754.714,167152,23878.857,496,70.85714,0.4833374
c1_1024n_8w_10000bs_queue,6,45,1,67275,67275,67275,67275,7,67275,11840,7829,9610.714,7,43136,7,1,67275,7829,11840,9610.714,161760,23108.572,480,68.57143,0.4921875
c1_1024n_8w_10000bs_queue,6,46,1,62431,62431,62431,62431,7,62431,10553,7495,8918.714,7,43136,7,1,62431,7495,10553,8918.714,147269,21038.428,437,62.42857,0.5005188
c1_1024n_8w_10000bs_queue,6,47,1,57892,57892,57892,57892,7,57892,14356,4734,8270.286,7,43136,7,1,57892,4734,14356,8270.286,130756,18679.428,388,55.42857,0.4309082
c1_1024n_8w_10000bs_queue,6,48,1,67043,67043,67043,67043,7,67043,11424,7653,9577.571,7,43136,7,1,67043,7653,11424,9577.571,161086,23012.285,478,68.28571,0.52783203
c1_1024n_8w_10000bs_queue,6,49,1,68455,68455,68455,68455,7,68455,11549,7351,9779.286,7,43136,7,1,68455,7351,11549,9779.286,166815,23830.715,495,70.71429,0.4454956
c1_1024n_8w_10000bs_queue,6,50,1,69255,69255,69255,69255,7,69255,12432,7873,9893.571,7,43136,7,1,69255,7873,12432,9893.571,169848,24264,504,72,0.44451904
c1_1024n_8w_10000bs_queue,6,51,1,65015,65015,65015,65015,7,65015,11336,6983,9287.857,7,43136,7,1,65015,6983,11336,9287.857,155020,22145.715,460,65.71429,0.48516846
c1_1024n_8w_10000bs_queue,6,52,1,74198,74198,74198,74198,7,74198,12009,8632,10599.714,7,43136,7,1,74198,8632,12009,10599.714,188383,26911.857,559,79.85714,0.46542358
c1_1024n_8w_10000bs_queue,6,53,1,59039,59039,59039,59039,7,59039,10191,5970,8434.143,7,43136,7,1,59039,5970,10191,8434.143,134126,19160.857,398,56.857143,0.48913574
c1_1024n_8w_10000bs_queue,6,54,1,68343,68343,68343,68343,7,68343,13013,8040,9763.286,7,43136,7,1,68343,8040,13013,9763.286,165130,23590,490,70,0.47857666
c1_1024n_8w_10000bs_queue,6,55,1,60159,60159,60159,60159,7,60159,10698,6952,8594.143,7,43136,7,1,60159,6952,10698,8594.143,138170,19738.572,410,58.57143,0.43988037
c1_1024n_8w_10000bs_queue,6,56,1,70644,70644,70644,70644,7,70644,12928,7993,10092,7,43136,7,1,70644,7993,12928,10092,175577,25082.428,521,74.42857,0.42276
c1_1024n_8w_10000bs_queue,6,57,1,63697,63697,63697,63697,7,63697,11317,7329,9099.571,7,43136,7,1,63697,7329,11317,9099.571,150639,21519.857,447,63.857143,0.47717285
c1_1024n_8w_10000bs_queue,6,58,1,66452,66452,66452,66452,7,66452,12067,7899,9493.143,7,43136,7,1,66452,7899,12067,9493.143,160412,22916,476,68,0.5007019
c1_1024n_8w_10000bs_queue,6,59,1,60299,60299,60299,60299,7,60299,13007,6004,8614.143,7,43136,7,1,60299,6004,13007,8614.143,138170,19738.572,410,58.57143,0.4724121
c1_1024n_8w_10000bs_queue,6,60,1,67590,67590,67590,67590,7,67590,11094,8627,9655.714,7,43136,7,1,67590,8627,11094,9655.714,164456,23493.715,488,69.71429,0.5509949
c1_1024n_8w_10000bs_queue,6,61,1,64383,64383,64383,64383,7,64383,10976,7347,9197.571,7,43136,7,1,64383,7347,10976,9197.571,153335,21905,455,65,0.4831543
c1_1024n_8w_10000bs_queue,6,62,1,73033,73033,73033,73033,7,73033,13134,7235,10433.286,7,43136,7,1,73033,7235,13134,10433.286,180969,25852.715,537,76.71429,0.52319336
c1_1024n_8w_10000bs_queue,6,63,1,62875,62875,62875,62875,7,62875,10798,7431,8982.143,7,43136,7,1,62875,7431,10798,8982.143,147943,21134.715,439,62.714287,0.42144775
c1_1024n_8w_10000bs_queue,6,64,1,66818,66818,66818,66818,7,66818,11792,7025,9545.429,7,43136,7,1,66818,7025,11792,9545.429,164119,23445.572,487,69.57143,0.499115
c1_1024n_8w_10000bs_queue,6,65,1,43713,43713,43713,43713,7,43713,9347,4628,6244.7144,7,43136,7,1,43713,4628,9347,6244.7144,81554,11650.571,242,34.57143,0.40411377
c1_1024n_8w_10000bs_queue,6,66,1,69014,69014,69014,69014,7,69014,11956,7886,9859.143,7,43136,7,1,69014,7886,11956,9859.143,172207,24601,511,73,0.49624634
c1_1024n_8w_10000bs_queue,6,67,1,70101,70101,70101,70101,7,70101,12258,7688,10014.429,7,43136,7,1,70101,7688,12258,10014.429,173218,24745.428,514,73.42857,0.43954468
c1_1024n_8w_10000bs_queue,6,68,1,63443,63443,63443,63443,7,63443,11961,6979,9063.286,7,43136,7,1,63443,6979,11961,9063.286,147606,21086.572,438,62.57143,0.48095703
c1_1024n_8w_10000bs_queue,6,69,1,68897,68897,68897,68897,7,68897,13232,7954,9842.429,7,43136,7,1,68897,7954,13232,9842.429,168500,24071.428,500,71.42857,0.46063232
c1_1024n_8w_10000bs_queue,6,70,1,62211,62211,62211,62211,7,62211,10418,7290,8887.286,7,43136,7,1,62211,7290,10418,8887.286,144910,20701.428,430,61.42857,0.49835205
c1_1024n_8w_10000bs_queue,6,71,1,56102,56102,56102,56102,7,56102,12226,4743,8014.5713,7,43136,7,1,56102,4743,12226,8014.5713,123005,17572.143,365,52.142857,0.43292236
c1_1024n_8w_10000bs_queue,6,72,1,70580,70580,70580,70580,7,70580,13416,8147,10082.857,7,43136,7,1,70580,8147,13416,10082.857,173892,24841.715,516,73.71429,0.489563
c1_1024n_8w_10000bs_queue,6,73,1,74320,74320,74320,74320,7,74320,12338,7292,10617.143,7,43136,7,1,74320,7292,12338,10617.143,186361,26623,553,79,0.4392395
c1_1024n_8w_10000bs_queue,6,74,1,70414,70414,70414,70414,7,70414,12762,9035,10059.143,7,43136,7,1,70414,9035,12762,10059.143,174903,24986.143,519,74.14286,0.50531006
c1_1024n_8w_10000bs_queue,6,75,1,69170,69170,69170,69170,7,69170,13664,7585,9881.429,7,43136,7,1,69170,7585,13664,9881.429,172881,24697.285,513,73.28571,0.43774414
c1_1024n_8w_10000bs_queue,6,76,1,72201,72201,72201,72201,7,72201,12871,7549,10314.429,7,43136,7,1,72201,7549,12871,10314.429,181643,25949,539,77,0.50198364
c1_1024n_8w_10000bs_queue,6,77,1,55386,55386,55386,55386,7,55386,12606,5882,7912.2856,7,43136,7,1,55386,5882,12606,7912.2856,121320,17331.428,360,51.42857,0.43798828
c1_1024n_8w_10000bs_queue,6,78,1,68918,68918,68918,68918,7,68918,12513,8131,9845.429,7,43136,7,1,68918,8131,12513,9845.429,167152,23878.857,496,70.85714,0.47442627
c1_1024n_8w_10000bs_queue,6,79,1,72690,72690,72690,72690,7,72690,13252,5667,10384.286,7,43136,7,1,72690,5667,13252,10384.286,181643,25949,539,77,0.44158936
c1_1024n_8w_10000bs_queue,6,80,1,65614,65614,65614,65614,7,65614,10892,7982,9373.429,7,43136,7,1,65614,7982,10892,9373.429,157379,22482.715,467,66.71429,0.49786377
c1_1024n_8w_10000bs_queue,6,81,1,69041,69041,69041,69041,7,69041,11128,7082,9863,7,43136,7,1,69041,7082,11128,9863,169174,24167.715,502,71.71429,0.5609741
c1_1024n_8w_10000bs_queue,6,82,1,64962,64962,64962,64962,7,64962,11394,7370,9280.286,7,43136,7,1,64962,7370,11394,9280.286,155020,22145.715,460,65.71429,0.44482422
c1_1024n_8w_10000bs_queue,6,83,1,43017,43017,43017,43017,7,43017,10628,4040,6145.2856,7,43136,7,1,43017,4040,10628,6145.2856,78858,11265.429,234,33.42857,0.45611572
c1_1024n_8w_10000bs_queue,6,84,1,62952,62952,62952,62952,7,62952,10696,6699,8993.143,7,43136,7,1,62952,6699,10696,8993.143,147943,21134.715,439,62.714287,0.4848938
c1_1024n_8w_10000bs_queue,6,85,1,68181,68181,68181,68181,7,68181,11162,7521,9740.143,7,43136,7,1,68181,7521,11162,9740.143,165467,23638.143,491,70.14286,0.4795227
c1_1024n_8w_10000bs_queue,6,86,1,72471,72471,72471,72471,7,72471,11778,8909,10353,7,43136,7,1,72471,8909,11778,10353,180632,25804.572,536,76.57143,0.51416016
c1_1024n_8w_10000bs_queue,6,87,1,64254,64254,64254,64254,7,64254,11214,7065,9179.143,7,43136,7,1,64254,7065,11214,9179.143,153335,21905,455,65,0.4519043
c1_1024n_8w_10000bs_queue,6,88,1,64621,64621,64621,64621,7,64621,12213,7289,9231.571,7,43136,7,1,64621,7289,12213,9231.571,152661,21808.715,453,64.71429,0.44073486
c1_1024n_8w_10000bs_queue,6,89,1,71069,71069,71069,71069,7,71069,13359,7601,10152.714,7,43136,7,1,71069,7601,13359,10152.714,175240,25034.285,520,74.28571,0.4494629
c1_1024n_8w_10000bs_queue,6,90,1,66415,66415,66415,66415,7,66415,11146,7967,9487.857,7,43136,7,1,66415,7967,11146,9487.857,161423,23060.428,479,68.42857,0.5037842
c1_1024n_8w_10000bs_queue,6,91,1,66172,66172,66172,66172,7,66172,11500,8181,9453.143,7,43136,7,1,66172,8181,11500,9453.143,158727,22675.285,471,67.28571,0.47802734
c1_1024n_8w_10000bs_queue,6,92,1,72799,72799,72799,72799,7,72799,13776,8274,10399.857,7,43136,7,1,72799,8274,13776,10399.857,182317,26045.285,541,77.28571,0.4598999
c1_1024n_8w_10000bs_queue,6,93,1,67950,67950,67950,67950,7,67950,13652,7722,9707.143,7,43136,7,1,67950,7722,13652,9707.143,166141,23734.428,493,70.42857,0.4796753
c1_1024n_8w_10000bs_queue,6,94,1,65051,65051,65051,65051,7,65051,10570,7742,9293,7,43136,7,1,65051,7742,10570,9293,154683,22097.572,459,65.57143,0.45202637
c1_1024n_8w_10000bs_queue,6,95,1,47984,47984,47984,47984,7,47984,10697,4140,6854.857,7,43136,7,1,47984,4140,10697,6854.857,98404,14057.714,292,41.714287,0.4243164
c1_1024n_8w_10000bs_queue,6,96,1,65628,65628,65628,65628,7,65628,11088,7274,9375.429,7,43136,7,1,65628,7274,11088,9375.429,158727,22675.285,471,67.28571,0.45870972
c1_1024n_8w_10000bs_queue,6,97,1,67045,67045,67045,67045,7,67045,11368,7153,9577.857,7,43136,7,1,67045,7153,11368,9577.857,165804,23686.285,492,70.28571,0.5061035
c1_1024n_8w_10000bs_queue,6,98,1,71107,71107,71107,71107,7,71107,12914,8100,10158.143,7,43136,7,1,71107,8100,12914,10158.143,175914,25130.572,522,74.57143,0.3968506
c1_1024n_8w_10000bs_queue,6,99,1,66237,66237,66237,66237,7,66237,11550,6960,9462.429,7,43136,7,1,66237,6960,11550,9462.429,161086,23012.285,478,68.28571,0.5071411
c1_1024n_8w_10000bs_queue,6,100,1,66461,66461,66461,66461,7,66461,12150,7419,9494.429,7,43136,7,1,66461,7419,12150,9494.429,161760,23108.572,480,68.57143,0.48809814
c1_1024n_8w_10000bs_queue,6,101,1,58104,58104,58104,58104,7,58104,12627,3952,8300.571,7,43136,7,1,58104,3952,12627,8300.571,129071,18438.715,383,54.714287,0.47686768
c1_1024n_8w_10000bs_queue,6,102,1,68300,68300,68300,68300,7,68300,12838,7131,9757.143,7,43136,7,1,68300,7131,12838,9757.143,166478,23782.572,494,70.57143,0.5673828
c1_1024n_8w_10000bs_queue,6,103,1,68865,68865,68865,68865,7,68865,12344,7593,9837.857,7,43136,7,1,68865,7593,12344,9837.857,167826,23975.143,498,71.14286,0.51049805
c1_1024n_8w_10000bs_queue,6,104,1,70342,70342,70342,70342,7,70342,12570,7904,10048.857,7,43136,7,1,70342,7904,12570,10048.857,170859,24408.428,507,72.42857,0.42034912
c1_1024n_8w_10000bs_queue,6,105,1,67957,67957,67957,67957,7,67957,12017,6541,9708.143,7,43136,7,1,67957,6541,12017,9708.143,163108,23301.143,484,69.14286,0.5005493
c1_1024n_8w_10000bs_queue,6,106,1,65360,65360,65360,65360,7,65360,10885,7365,9337.143,7,43136,7,1,65360,7365,10885,9337.143,157379,22482.715,467,66.71429,0.51672363
c1_1024n_8w_10000bs_queue,6,107,1,52077,52077,52077,52077,7,52077,9821,5900,7439.5713,7,43136,7,1,52077,5900,9821,7439.5713,108851,15550.143,323,46.142857,0.48590088
c1_1024n_8w_10000bs_queue,6,108,1,70047,70047,70047,70047,7,70047,11996,7738,10006.714,7,43136,7,1,70047,7738,11996,10006.714,172207,24601,511,73,0.50341797
c1_1024n_8w_10000bs_queue,6,109,1,66498,66498,66498,66498,7,66498,12340,7211,9499.714,7,43136,7,1,66498,7211,12340,9499.714,158727,22675.285,471,67.28571,0.4440918
c1_1024n_8w_10000bs_queue,6,110,1,71231,71231,71231,71231,7,71231,12330,7338,10175.857,7,43136,7,1,71231,7338,12330,10175.857,176925,25275,525,75,0.43060303
c1_1024n_8w_10000bs_queue,6,111,1,71165,71165,71165,71165,7,71165,12860,7436,10166.429,7,43136,7,1,71165,7436,12860,10166.429,172881,24697.285,513,73.28571,0.40130615
c1_1024n_8w_10000bs_queue,6,112,1,67309,67309,67309,67309,7,67309,12479,8448,9615.571,7,43136,7,1,67309,8448,12479,9615.571,162434,23204.857,482,68.85714,0.45855713
c1_1024n_8w_10000bs_queue,6,113,1,56682,56682,56682,56682,7,56682,11619,5872,8097.4287,7,43136,7,1,56682,5872,11619,8097.4287,124353,17764.715,369,52.714287,0.42071533
c1_1024n_8w_10000bs_queue,6,114,1,68579,68579,68579,68579,7,68579,11687,8206,9797,7,43136,7,1,68579,8206,11687,9797,169511,24215.857,503,71.85714,0.5386963
c1_1024n_8w_10000bs_queue,6,115,1,71823,71823,71823,71823,7,71823,12193,6495,10260.429,7,43136,7,1,71823,6495,12193,10260.429,179958,25708.285,534,76.28571,0.45758057
c1_1024n_8w_10000bs_queue,6,116,1,69468,69468,69468,69468,7,69468,12096,8279,9924,7,43136,7,1,69468,8279,12096,9924,171870,24552.857,510,72.85714,0.47106934
c1_1024n_8w_10000bs_queue,6,117,1,69972,69972,69972,69972,7,69972,12745,6964,9996,7,43136,7,1,69972,6964,12745,9996,173555,24793.572,515,73.57143,0.48391724
c1_1024n_8w_10000bs_queue,6,118,1,69090,69090,69090,69090,7,69090,11876,8342,9870,7,43136,7,1,69090,8342,11876,9870,171870,24552.857,510,72.85714,0.4934082
c1_1024n_8w_10000bs_queue,6,119,1,57010,57010,57010,57010,7,57010,12588,5932,8144.2856,7,43136,7,1,57010,5932,12588,8144.2856,125701,17957.285,373,53.285713,0.45950317
c1_1024n_8w_10000bs_queue,7,0,1,121567,121567,121567,121567,1,121567,121567,121567,121567,1,204624,1,1,121567,121567,121567,121567,25416,25416,14,14,0.5045166
c1_1024n_8w_10000bs_queue,7,1,3,654086,250311,159938,218028.67,8,654086,83854,79818,81760.75,1,1260480,8,8,654086,79818,83854,81760.75,317296,317296,32,32,1.1386108
c1_1024n_8w_10000bs_queue,7,2,2,390197,240660,149537,195098.5,9,390197,55977,34727,43355.223,1,689968,9,9,390197,34727,55977,43355.223,328448,328448,64,64,0.87628174
c1_1024n_8w_10000bs_queue,7,3,2,493111,255954,237157,246555.5,12,493111,56332,22880,41092.582,1,453120,12,12,493111,22880,56332,41092.582,453120,453120,128,128,0.65356445
c1_1024n_8w_10000bs_queue,7,4,1,215934,215934,215934,215934,7,215934,41777,10732,30847.715,1,250592,7,7,215934,10732,41777,30847.715,250592,250592,128,128,0.4772339
c1_1024n_8w_10000bs_queue,7,5,1,91608,91608,91608,91608,4,91608,32174,11984,22902,2,162144,4,2,91608,11984,32174,22902,123040,61520,96,48,0.81311035
c1_1024n_8w_10000bs_queue,7,6,3,570112,251581,68785,190037.33,11,570112,73822,15921,51828.363,7,90052,11,1.5714285,570112,15921,73822,51828.363,352917,50416.715,502,71.71429,0.8865967
c1_1024n_8w_10000bs_queue,7,7,4,881706,258087,166458,220426.5,13,881706,116068,8329,67823.54,7,89928,13,1.8571428,881706,8329,116068,67823.54,351462,50208.855,500,71.42857,1.1759033
c1_1024n_8w_10000bs_queue,7,8,3,663093,246078,174480,221031,9,663093,88886,40434,73677,7,62392,9,1.2857143,663093,40434,88886,73677,235946,33706.57,484,69.14286,0.9779053
c1_1024n_8w_10000bs_queue,7,9,4,717165,229386,117558,179291.25,7,717165,128291,72015,102452.14,7,48828,7,1,717165,72015,128291,102452.14,177751,25393,466,66.57143,0.8406372
c1_1024n_8w_10000bs_queue,7,10,3,620944,254162,178177,206981.33,7,620944,106156,66887,88706.29,7,45568,7,1,620944,66887,106156,88706.29,180492,25784.572,507,72.42857,0.78234863
c1_1024n_8w_10000bs_queue,7,11,2,376584,207832,168752,188292,7,376584,68483,37348,53797.715,7,44288,7,1,376584,37348,68483,53797.715,109682,15668.857,317,45.285713,0.661499
c1_1024n_8w_10000bs_queue,7,12,2,287439,256530,28730,143719.5,7,287439,55663,28730,41062.715,7,43392,7,1,287439,28730,55663,41062.715,146787,20969.572,433,61.857143,0.6170654
c1_1024n_8w_10000bs_queue,7,13,2,277611,243438,33941,138805.5,7,277611,53914,29099,39658.715,7,43392,7,1,277611,29099,53914,39658.715,161703,23100.428,477,68.14286,0.6397705
c1_1024n_8w_10000bs_queue,7,14,1,239244,239244,239244,239244,7,239244,40639,26485,34177.715,7,43216,7,1,239244,26485,40639,34177.715,208995,29856.428,619,88.42857,0.6340332
c1_1024n_8w_10000bs_queue,7,15,1,154993,154993,154993,154993,7,154993,28528,15687,22141.857,7,43136,7,1,154993,15687,28528,22141.857,185350,26478.572,550,78.57143,0.49926758
c1_1024n_8w_10000bs_queue,7,16,1,113153,113153,113153,113153,7,113153,21234,12916,16164.714,7,43136,7,1,113153,12916,21234,16164.714,165130,23590,490,70,0.5794678
c1_1024n_8w_10000bs_queue,7,17,1,74447,74447,74447,74447,7,74447,15600,7256,10635.286,7,43136,7,1,74447,7256,15600,10635.286,115928,16561.143,344,49.142857,0.5194092
c1_1024n_8w_10000bs_queue,7,18,1,70610,70610,70610,70610,7,70610,12538,8058,10087.143,7,43136,7,1,70610,8058,12538,10087.143,159738,22819.715,474,67.71429,0.45898438
c1_1024n_8w_10000bs_queue,7,19,1,66640,66640,66640,66640,7,66640,12954,7819,9520,7,43136,7,1,66640,7819,12954,9520,163445,23349.285,485,69.28571,0.50964355
c1_1024n_8w_10000bs_queue,7,20,1,69738,69738,69738,69738,7,69738,11829,7833,9962.571,7,43136,7,1,69738,7833,11829,9962.571,175577,25082.428,521,74.42857,0.49084473
